user_id,total_views,avg_watch_duration,active_days,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at,cluster_kmeans,cluster_dbscan,cluster_hierarchical
user_02835,5,28.91104166666667,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,gutierrezkevin@example.net,Hannah,Odonnell,38.0,Female,USA,Virginia,Amandafort,Premium,2023-04-28,True,13.53,Desktop,2.0,2024-01-20 09:44:13.283625,0,-1,0
user_02836,10,49.77777777777778,9,1,1,0,3,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,laurafry@example.com,Denise,Montoya,46.0,Female,USA,Michigan,East Sara,Premium,2023-08-09,True,1.42,Desktop,2.0,2022-08-31 23:25:40.274063,0,-1,0
user_02837,8,52.51428571428572,8,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,2,2,0,davidsmith@example.com,David,Griffin,35.0,Female,Canada,Alberta,Nathanshire,Standard,2024-09-30,True,13.69,Gaming Console,4.0,2024-09-11 20:52:53.834516,0,-1,0
user_02838,12,38.627272727272725,11,2,2,0,0,0,0,1,1,0,0,2,0,0,0,1,4,1,1,0,1,vmahoney@example.com,Melissa,Young,41.0,Male,USA,Virginia,Lake Mary,Premium,2024-10-27,True,8.76,Gaming Console,2.0,2024-07-20 01:25:44.147313,0,-1,0
user_02839,10,63.46,9,0,2,0,0,2,0,0,3,1,0,0,1,0,1,0,1,1,1,0,1,brookevalencia@example.org,Richard,Gibson,25.0,Male,Canada,Newfoundland and Labrador,North Gregory,Premium,2023-01-22,True,13.53,Desktop,1.0,2024-03-06 17:12:28.569516,0,-1,0
user_02840,14,48.4,12,0,1,3,6,3,1,0,0,0,1,3,0,0,0,2,0,0,0,1,0,martinezyvonne@example.net,Bryan,Martinez,27.0,Other,USA,Wisconsin,West Angela,Premium,2023-01-04,True,16.0,Laptop,2.0,2025-01-31 01:06:04.068390,0,-1,0
user_02841,15,70.66363636363636,14,0,3,1,3,2,0,2,0,0,1,0,1,1,0,1,0,2,1,1,2,rogersmatthew@example.net,Larry,Blackwell,35.0,Male,USA,Pennsylvania,South Sarahbury,Standard,2025-06-09,True,35.61,Laptop,1.0,2023-08-19 23:21:05.504460,0,-1,0
user_02842,11,61.25555555555555,10,1,1,1,0,0,1,0,3,0,0,1,1,0,1,2,2,0,1,1,1,sloankrista@example.com,Mark,Griffith,18.0,Female,USA,Wisconsin,New Roger,Standard,2023-03-08,False,4.63,Tablet,4.0,2025-02-25 14:30:09.485432,1,-1,1
user_02843,14,48.28333333333333,10,0,3,0,1,0,0,1,1,2,1,1,4,2,0,0,1,0,0,2,0,saundersaaron@example.net,Sarah,Guerrero,34.0,Unknown,USA,New York,Ericfort,Premium,2023-07-30,True,19.57,Smart TV,1.0,2023-04-03 13:48:19.165172,0,-1,0
user_02844,20,91.53333333333333,17,1,2,1,0,1,0,1,1,1,0,0,4,1,1,3,2,0,0,8,0,brandonlawrence@example.net,Barry,Bennett,49.0,Male,USA,Wisconsin,Lake Amy,Premium,2024-02-20,False,9.58,Laptop,1.0,2023-06-18 06:20:20.909839,0,-1,0
user_02845,13,66.74545454545455,11,1,1,0,1,1,1,2,2,0,0,2,0,0,0,2,0,2,0,0,0,lorraine33@example.org,Christopher,Sherman,28.0,Male,USA,Texas,Tamaraburgh,Standard,2024-10-30,True,15.09,Tablet,3.0,2022-11-19 23:13:47.757118,0,-1,0
user_02846,11,65.84545454545454,10,2,0,3,0,1,1,0,1,0,0,0,1,0,3,0,0,2,0,0,0,qmoran@example.org,Karen,Wright,42.0,Male,Canada,Saskatchewan,Jodiside,Premium,2025-03-09,False,13.53,Smart TV,4.0,2024-05-15 16:32:10.799088,1,-1,1
user_02847,16,63.526666666666664,15,1,0,3,0,1,2,0,0,1,1,3,1,0,0,3,1,0,0,0,2,zfuentes@example.org,Heather,Copeland,35.0,Male,USA,Tennessee,Millerport,Premium,2024-08-18,True,8.95,Desktop,2.0,2023-07-06 11:10:22.413512,0,-1,0
user_02848,10,42.980000000000004,10,1,1,0,0,2,1,0,1,0,0,0,0,0,2,0,0,0,2,1,1,smithdebbie@example.com,Joann,Mora,79.0,Male,USA,Texas,Rachelstad,Premium+,2024-02-02,True,15.3,Laptop,1.0,2023-10-16 20:46:17.010740,0,-1,0
user_02849,7,58.614285714285714,7,0,1,3,2,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,nicolewalker@example.org,James,Bryant,24.0,Female,USA,Virginia,Wattsfurt,Premium,2025-03-17,True,18.42,Laptop,2.0,2025-08-02 09:09:33.569795,0,-1,0
user_02850,13,51.42307692307692,11,2,0,0,0,1,1,0,1,3,0,0,0,0,0,2,1,1,1,4,0,andrew66@example.com,Sharon,Smith,44.0,Unknown,USA,Virginia,South Christopher,Premium,2023-11-06,False,8.53,Laptop,3.0,2023-09-15 04:10:25.963738,0,-1,0
user_02851,13,93.375,13,0,1,1,1,0,0,1,1,1,0,2,1,0,0,3,1,0,2,0,0,paulspence@example.com,Michelle,Brown,44.0,Female,Canada,Alberta,Lake Karenview,Basic,2024-04-16,True,22.24,Tablet,2.0,2024-02-18 03:27:40.252108,0,-1,0
user_02852,10,65.7625,9,0,0,0,0,2,3,2,0,3,0,0,0,0,0,1,0,2,0,0,1,brandy60@example.org,Nicole,Smith,44.0,Male,USA,New York,South Crystalhaven,Premium,2024-05-12,False,817.54,Gaming Console,3.0,2024-01-07 11:03:18.598126,0,-1,0
user_02853,15,159.96428571428572,14,0,3,0,1,1,1,2,1,7,2,0,0,0,0,0,1,0,0,2,0,angelicachase@example.net,Nancy,Davis,23.0,Female,Canada,Ontario,North Melanieland,Standard,2024-10-17,True,13.53,Mobile,2.0,2023-11-07 08:24:12.314253,0,-1,0
user_02854,9,61.125,7,0,0,1,0,1,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,dixontammy@example.com,Gabriela,Curry,35.0,Unknown,Canada,Saskatchewan,Andersonland,Premium,2022-12-21,True,7.25,Mobile,1.0,2023-02-03 05:05:22.361134,0,-1,0
user_02855,7,99.35000000000001,7,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,2,vbrennan@example.net,Tony,Harris,29.0,Male,USA,New Jersey,Port Christinamouth,Standard,2024-04-17,True,15.34,Desktop,2.0,2023-04-22 06:21:14.896680,0,-1,0
user_02856,7,70.25,7,1,0,0,1,0,0,0,2,0,1,1,0,1,0,0,0,0,0,2,1,brhodes@example.org,Matthew,Farley,55.0,Female,USA,North Carolina,Bryanhaven,Standard,2023-07-19,True,7.92,Tablet,2.0,2024-06-19 00:53:17.305359,0,-1,0
user_02857,12,54.85454545454545,9,0,5,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,3,0,reyescaitlyn@example.com,Taylor,King,43.0,Male,Canada,Nova Scotia,Jacksonland,Standard,2023-06-12,True,10.6,Smart TV,3.0,2024-12-09 08:20:54.302370,0,-1,0
user_02858,11,38.27272727272727,10,1,2,2,1,1,0,0,0,0,0,0,0,1,2,1,0,0,1,2,1,jamesmorales@example.net,Larry,Singleton,29.0,Male,Canada,Alberta,Seanport,Premium,2024-09-07,True,20.9,Tablet,2.0,2024-09-17 18:47:19.509097,1,-1,1
user_02859,10,46.50000000000001,9,5,3,1,0,0,1,1,0,1,0,0,0,0,2,0,1,0,0,1,0,robertsonpamela@example.com,Christina,Rodriguez,40.0,Female,USA,Maryland,Rebeccahaven,Premium,2025-06-17,True,11.15,Gaming Console,2.0,2025-01-19 02:39:18.303333,0,-1,0
user_02860,14,52.184615384615384,13,2,2,1,1,0,1,2,2,0,0,1,2,1,1,1,1,0,0,3,1,robinsoncameron@example.org,Kyle,Brooks,43.0,Male,USA,Washington,Heathershire,Basic,2024-08-26,False,12.89,Desktop,2.0,2024-03-22 19:12:18.309003,0,-1,0
user_02861,19,71.61666666666666,16,1,0,1,0,1,1,0,1,1,3,1,3,1,0,4,0,0,3,4,1,timothy71@example.org,Christopher,Garner,28.0,Male,USA,Indiana,Michelleland,Premium,2023-11-09,False,7.18,Desktop,5.0,2025-01-25 05:47:32.696022,0,-1,0
user_02862,9,44.225,8,1,1,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,yfisher@example.com,Kathy,Mcdowell,40.0,Male,Canada,Alberta,Port Joelbury,Standard,2025-07-09,True,5.98,Laptop,2.0,2025-02-24 20:47:31.354101,0,-1,0
user_02863,6,65.0,5,0,2,0,0,2,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,gscott@example.org,James,Winters,43.0,Male,USA,Ohio,Lake Brian,Basic,2023-03-28,True,16.9,Tablet,3.0,2022-09-10 14:39:15.248435,0,-1,0
user_02864,11,44.099999999999994,10,0,0,0,2,0,0,2,1,0,2,1,1,1,2,3,0,0,0,1,0,jillian82@example.com,Samantha,Gonzalez,18.0,Female,USA,Wisconsin,East Christophertown,Standard,2023-10-11,True,20.21,Tablet,1.0,2025-04-16 11:08:46.232062,1,-1,1
user_02865,10,64.3111111111111,9,0,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,1,1,3,1,kirbywalter@example.com,William,Moran,39.0,Female,Canada,Saskatchewan,Michaelhaven,Premium,2024-06-10,True,57.0,Desktop,1.0,2023-12-25 20:18:48.433820,0,-1,0
user_02866,9,76.01111111111112,9,2,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,3,0,0,garciamorgan@example.org,Samantha,Butler,48.0,Male,Canada,Ontario,Chapmanburgh,Standard,2024-07-01,True,9.13,Desktop,2.0,2022-11-16 17:38:36.646064,0,-1,0
user_02867,14,56.50769230769231,13,0,0,0,0,1,2,0,0,1,0,1,0,1,1,4,1,1,1,2,1,kathleenlambert@example.com,Abigail,Weaver,32.0,Female,Canada,New Brunswick,North Andrew,Standard,2025-05-30,True,945.47,Desktop,1.0,2022-10-08 07:54:14.412052,0,-1,0
user_02868,9,60.51111111111111,8,1,0,0,0,1,1,2,2,0,1,1,0,0,0,1,1,1,0,0,1,humphreyruth@example.com,Colin,Williams,55.0,Female,Canada,New Brunswick,Brooksville,Premium,2023-03-26,True,20.16,Desktop,2.0,2025-02-07 13:11:29.633476,0,-1,0
user_02869,8,63.416666666666664,8,1,0,0,1,0,0,0,0,0,0,1,1,0,2,0,1,0,0,1,2,thomas03@example.net,Michelle,Chaney,32.0,Female,USA,Tennessee,Port Jennifer,Basic,2022-09-29,True,18.43,Tablet,2.0,2023-03-16 19:08:23.085920,0,-1,0
user_02870,8,57.84285714285714,7,0,0,2,0,4,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,jross@example.net,Robert,Hernandez,36.0,Female,USA,Maryland,Kevinmouth,Premium,2024-11-01,True,10.22,Desktop,4.0,2024-10-01 08:49:11.283513,0,-1,0
user_02871,10,75.05555555555556,9,1,1,2,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,joyce83@example.net,Angela,Sanchez,30.0,Male,Canada,Ontario,Port Traci,Premium+,2022-09-05,True,9.39,Laptop,2.0,2024-04-26 06:38:23.690187,0,-1,0
user_02872,15,64.27499999999999,14,0,0,0,1,1,2,1,1,0,1,2,1,1,1,1,2,0,1,3,0,brandon02@example.com,Tiffany,Johnson,35.0,Male,Canada,Manitoba,Isaacbury,Basic,2024-10-02,True,19.01,Gaming Console,4.0,2022-10-27 02:59:58.704207,0,-1,0
user_02873,8,54.65,8,3,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,larrycarter@example.net,David,Pitts,17.0,Prefer not to say,Canada,Manitoba,Port Charles,Standard,2024-12-07,True,9.32,Tablet,3.0,2024-05-27 13:49:34.073631,0,-1,0
user_02874,8,107.01428571428572,8,0,1,0,0,0,1,0,1,0,2,0,0,0,3,0,0,1,1,0,1,suzannemay@example.org,Austin,Simpson,26.0,Male,USA,Maryland,Amberberg,Standard,2024-09-16,True,68.52,Laptop,2.0,2025-04-18 10:00:08.125193,0,-1,0
user_02875,4,69.96666666666665,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,dennistracy@example.net,Joel,Thomas,67.0,Female,USA,Ohio,Brendaland,Standard,2024-09-06,True,612.58,Smart TV,2.0,2022-11-11 22:44:30.656060,0,-1,0
user_02876,8,61.375,8,0,0,0,1,1,0,0,2,0,0,1,1,0,0,0,1,0,1,1,0,fjackson@example.com,Todd,Stewart,28.0,Female,USA,New York,Martinborough,Standard,2024-02-13,True,14.56,Laptop,1.0,2023-12-22 19:55:04.032325,0,-1,0
user_02877,6,165.2276923076923,6,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,thompsonbarbara@example.net,Melissa,Vasquez,60.0,Other,Canada,Nova Scotia,Lake Michellefort,Premium,2022-08-03,True,27.76,Desktop,1.0,2024-07-11 15:42:30.342246,0,-1,0
user_02878,12,41.71818181818182,10,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,3,1,3,0,2,jilltorres@example.org,William,Rush,55.0,Other,Canada,British Columbia,East Catherinefort,Standard,2023-11-05,True,35.96,Mobile,2.0,2023-11-10 06:06:27.032364,0,-1,0
user_02879,7,68.2,7,1,0,0,1,0,1,0,0,0,2,2,1,0,0,0,0,0,0,0,1,joan18@example.com,Carolyn,Terry,24.0,Male,Canada,Newfoundland and Labrador,North Jason,Basic,2023-01-31,True,12.09,Gaming Console,4.0,2024-02-03 06:04:36.996055,0,-1,0
user_02880,11,89.12727272727273,9,0,0,0,2,0,2,1,0,2,1,0,2,0,0,2,1,1,2,0,2,thomaswatson@example.net,Amanda,Murphy,22.0,Female,USA,Pennsylvania,Jasonshire,Premium,2023-05-14,True,8.47,Tablet,2.0,2023-06-14 11:52:43.231245,1,-1,1
user_02881,9,52.06666666666667,8,1,2,0,0,0,1,0,1,0,1,2,0,0,0,1,2,1,0,0,1,walkeredward@example.com,Nathan,Jones,60.0,Male,USA,Missouri,Longbury,Premium,2024-10-11,True,13.53,Smart TV,5.0,2024-04-20 19:36:26.235217,0,-1,0
user_02882,10,93.9875,9,0,1,0,0,1,1,1,0,0,0,1,0,0,0,2,0,3,1,0,1,tammy73@example.org,Kayla,Keller,45.0,Female,USA,Virginia,Thompsonview,Standard,2023-11-25,False,6.17,Desktop,4.0,2023-03-11 18:52:47.851327,0,-1,0
user_02883,10,56.63333333333333,10,1,2,0,0,0,1,0,1,1,2,0,0,0,1,0,1,3,1,1,0,olsonchad@example.org,Jonathan,Nelson,41.0,Female,USA,Missouri,New Carrie,Standard,2024-06-03,True,1.5,Desktop,2.0,2024-07-24 02:17:26.006402,0,-1,0
user_02884,12,109.78888888888889,11,0,0,1,2,2,1,2,1,0,1,1,1,0,0,1,0,1,0,1,0,johngonzalez@example.org,Lori,Arnold,34.0,Female,USA,Texas,West William,Basic,2023-03-20,True,8.27,Desktop,3.0,2025-06-27 08:57:45.794844,0,-1,0
user_02885,14,50.05,12,0,0,1,1,1,1,0,1,2,2,2,2,1,1,0,0,2,0,1,0,vbailey@example.org,Marvin,Stokes,27.0,Female,USA,Texas,Danielsfort,Standard,2024-10-13,True,32.37,Smart TV,2.0,2022-12-26 21:03:33.060186,0,-1,0
user_02886,4,46.275,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,1,0,qmcmahon@example.net,Anthony,Noble,33.0,Male,Canada,Saskatchewan,New Regina,Standard,2022-10-04,True,4.63,Smart TV,4.0,2023-12-24 03:41:47.288756,0,-1,0
user_02887,17,75.46875,17,2,1,2,1,1,0,1,1,1,3,0,0,0,1,1,2,3,1,1,1,bbates@example.org,Rachel,Powell,40.0,Female,USA,New York,Drakeside,Standard,2025-06-21,True,10.02,Mobile,2.0,2024-09-09 10:03:05.321403,0,-1,0
user_02888,11,46.42727272727273,10,1,1,0,5,0,0,1,1,1,0,0,0,1,1,1,2,1,1,0,1,patelcarlos@example.net,Michael,Baker,38.0,Male,Canada,Ontario,East Antonio,Basic,2024-08-29,True,47.52,Laptop,2.0,2022-09-19 01:55:53.141177,1,-1,1
user_02889,4,62.175,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,theresataylor@example.org,Jenna,Hernandez,49.0,Other,Canada,Saskatchewan,Lopezstad,Standard,2024-03-02,False,12.12,Tablet,2.0,2024-12-04 15:41:03.867972,0,-1,0
user_02890,13,118.75454545454545,11,0,3,0,0,3,1,0,2,2,0,0,0,2,0,2,1,0,1,0,0,fwebster@example.org,Betty,Ross,34.0,Female,USA,New York,Whitemouth,Premium,2025-02-16,False,3.64,Smart TV,2.0,2024-01-06 09:55:44.545994,0,-1,0
user_02891,9,48.1625,8,2,1,0,0,0,0,1,2,0,2,1,1,1,1,0,0,0,0,0,0,hguerrero@example.com,Alex,Tran,30.0,Male,Canada,Nova Scotia,New Deborah,Standard,2024-02-28,True,35.84,Smart TV,2.0,2022-09-01 16:08:56.684496,0,-1,0
user_02892,7,53.957142857142856,6,0,1,0,3,1,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,slam@example.net,Kristen,Newman,35.0,Male,USA,Michigan,West Calvinview,Premium,2023-07-08,True,4.48,Mobile,4.0,2024-10-30 06:34:35.746098,0,-1,0
user_02893,11,42.45555555555555,11,2,1,1,0,0,2,1,2,0,1,0,1,1,0,0,0,0,0,2,1,obrooks@example.com,Jimmy,Randall,27.0,Male,USA,Arizona,Lake Bryanfort,Premium,2023-12-15,False,7.63,Tablet,4.0,2023-01-26 03:44:42.563795,1,-1,1
user_02894,4,125.3,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,monica61@example.com,Joel,Smith,45.0,Other,USA,Illinois,East Stevestad,Standard,2025-02-25,True,7.43,Tablet,4.0,2025-02-11 01:45:45.244118,0,-1,0
user_02895,15,67.56923076923077,14,1,0,1,0,2,0,0,1,0,1,1,1,1,2,2,3,0,0,2,1,pbenson@example.net,Penny,King,14.0,Male,Canada,New Brunswick,Bankstown,Premium,2025-05-17,True,4.84,Gaming Console,2.0,2023-01-19 20:18:08.485337,0,-1,0
user_02896,19,69.03846153846153,14,3,2,3,1,1,1,0,0,0,1,2,2,1,0,0,0,2,0,4,0,apeterson@example.org,Richard,Tapia,40.0,Male,USA,Indiana,Sarahbury,Standard,2025-03-06,False,13.53,Laptop,2.0,2023-05-10 17:24:49.643012,0,-1,0
user_02897,13,59.1,13,1,1,1,1,3,0,1,1,1,0,0,0,3,0,1,1,1,2,1,1,nmorgan@example.org,Cody,Ramirez,26.0,Unknown,USA,Wisconsin,New Laurie,Standard,2024-07-20,False,40.2,Smart TV,2.0,2023-10-17 13:53:36.188435,0,-1,0
user_02898,16,49.4875,12,2,2,0,1,3,1,2,3,2,0,0,0,0,1,2,0,2,2,1,0,sharonallen@example.org,Ryan,Matthews,37.0,Male,USA,Georgia,Smithchester,Basic,2024-09-16,False,7.24,Laptop,1.0,2025-02-07 21:42:16.911988,0,-1,0
user_02899,8,47.15714285714286,8,2,0,0,1,1,0,1,0,2,0,1,0,1,2,0,2,0,0,0,0,pberger@example.org,April,Carter,43.0,Female,USA,Illinois,South Mariatown,Premium,2024-04-26,True,13.53,Laptop,2.0,2025-01-31 14:35:30.077507,0,-1,0
user_02900,14,83.7375,13,0,2,4,2,1,0,0,1,1,0,1,0,1,0,0,2,1,3,1,0,hilldavid@example.com,Dennis,Smith,28.0,Female,USA,Indiana,Brianberg,Standard,2024-02-03,False,5.2,Laptop,1.0,2023-07-20 03:49:48.310065,0,-1,0
user_02901,4,52.1,4,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,1,julieduncan@example.org,Brian,Garner,35.0,Female,USA,Texas,Josephside,Premium+,2024-03-24,True,12.52,Desktop,2.0,2023-05-28 11:29:47.147576,0,-1,0
user_02902,10,79.27000000000001,10,2,1,1,0,3,0,0,1,0,0,3,0,0,1,2,0,0,1,0,1,amyshepard@example.com,Veronica,Jones,31.0,Female,USA,North Carolina,Mayton,Standard,2023-05-06,True,11.99,Laptop,4.0,2023-07-04 10:03:31.843200,0,-1,0
user_02903,15,62.12857142857143,13,1,1,0,0,0,1,0,1,2,2,2,1,1,0,4,1,0,1,2,1,rogersoscar@example.org,Michaela,Bass,38.0,Male,USA,North Carolina,New Deborahport,Standard,2024-06-18,True,10.62,Desktop,4.0,2023-09-02 07:25:17.164792,0,-1,0
user_02904,9,51.642857142857146,8,0,0,4,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,2,0,maryvelez@example.net,Sally,Butler,35.0,Unknown,USA,Arizona,Reynoldston,Premium,2022-09-02,True,9.19,Laptop,1.0,2024-06-09 18:13:06.388963,0,-1,0
user_02905,11,42.81111111111111,10,0,0,1,2,1,2,1,0,0,0,1,0,0,0,1,3,3,0,1,0,heather65@example.com,Margaret,Berry,32.0,Female,Canada,Saskatchewan,New Kyleview,Standard,2023-12-20,False,12.27,Tablet,6.0,2024-09-13 11:44:31.551659,1,-1,1
user_02906,7,39.81666666666667,7,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,christophergibbs@example.net,Lindsey,Vargas,38.0,Female,Canada,Newfoundland and Labrador,South Roberto,Standard,2024-01-28,True,14.28,Smart TV,1.0,2023-02-24 06:57:35.280364,0,-1,0
user_02907,8,57.0875,7,0,0,0,0,0,0,4,2,1,0,0,0,0,2,0,0,0,0,1,0,christopherjones@example.net,David,Gill,35.0,Female,USA,Georgia,South Shannon,Premium,2024-12-06,True,23.67,Laptop,2.0,2022-08-11 05:14:25.196534,0,-1,0
user_02908,10,61.75,7,2,3,0,0,1,0,0,0,0,1,0,0,2,0,1,2,0,0,0,0,barajasmitchell@example.org,Travis,Clark,64.0,Female,USA,Arizona,Port James,Standard,2024-02-17,True,22.87,Tablet,1.0,2024-06-26 17:49:03.118180,0,-1,0
user_02909,11,62.4625,10,0,3,1,0,0,0,3,1,2,2,0,0,0,0,1,0,1,1,1,0,jflores@example.com,Kathleen,Adkins,16.0,Other,USA,Arizona,North Brandonstad,Basic,2025-05-07,True,9.75,Desktop,2.0,2024-03-21 15:55:25.387231,1,-1,1
user_02910,12,66.36363636363636,9,0,2,0,1,2,0,1,0,1,0,0,2,2,0,1,0,2,1,3,0,dcollier@example.org,Joseph,Gibson,24.0,Male,Canada,British Columbia,South Shawnview,Basic,2024-12-24,True,21.57,Laptop,2.0,2023-08-18 21:23:33.786326,0,-1,0
user_02911,13,74.66153846153847,9,0,1,0,0,1,0,0,2,0,1,1,5,4,0,1,1,0,0,0,1,joseph61@example.net,Johnny,Davis,8.0,Female,USA,New Jersey,Sellerschester,Standard,2025-04-26,True,12.17,Smart TV,6.0,2023-11-15 06:04:53.937817,0,-1,0
user_02912,15,55.978571428571435,13,0,3,1,1,2,0,1,0,3,0,1,0,0,1,1,0,0,1,3,2,melissa55@example.org,Jeffrey,Coleman,11.0,Female,USA,New York,Christineton,Basic,2024-07-28,True,25.81,Desktop,2.0,2023-06-07 14:17:31.558953,0,-1,0
user_02913,11,44.51111111111111,10,0,1,0,1,1,1,0,0,1,2,0,3,1,0,0,0,0,1,0,1,patriciahoffman@example.com,Jack,Compton,44.0,Other,USA,Maryland,New Deborahville,Premium,2023-09-27,True,9.62,Tablet,2.0,2024-03-26 06:08:38.490391,1,-1,1
user_02914,5,59.5,5,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,vrobinson@example.net,Donna,Gonzalez,54.0,Male,Canada,Alberta,Lake Jamesborough,Standard,2023-11-17,True,13.53,Desktop,1.0,2025-06-04 21:14:47.988837,0,-1,0
user_02915,16,53.214285714285715,15,3,0,2,1,2,0,1,0,0,0,0,1,0,0,0,0,4,0,2,0,toddroberts@example.org,Kristopher,Griffin,29.0,Female,USA,New Jersey,Port Christine,Premium,2024-01-12,True,19.45,Gaming Console,3.0,2022-10-25 12:02:49.456810,0,-1,0
user_02916,13,58.65833333333333,12,1,2,2,1,0,2,0,0,0,2,1,0,1,1,0,0,0,1,2,1,nicolereed@example.net,Elizabeth,Stanley,20.0,Female,USA,New Jersey,Lake Janet,Premium,2024-09-03,True,7.56,Laptop,1.0,2023-07-02 14:55:09.365172,0,-1,0
user_02917,5,50.86,5,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,sergio07@example.org,Edward,Garcia,35.0,Male,Canada,Manitoba,Richardmouth,Basic,2024-05-09,True,10.68,Tablet,1.0,2023-09-28 18:36:29.912055,0,-1,0
user_02918,10,165.2276923076923,9,1,0,1,0,0,1,0,0,0,1,4,0,0,0,1,0,0,1,0,2,jose51@example.org,Carla,Cook,41.0,Male,USA,Missouri,West Dan,Premium,2024-02-16,True,17.91,Laptop,1.0,2023-04-19 15:21:15.874800,0,-1,0
user_02919,5,76.96000000000001,5,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,jonesronald@example.org,Brandon,King,46.0,Female,Canada,Saskatchewan,Kevinborough,Standard,2024-01-23,True,22.62,Mobile,3.0,2025-02-11 22:12:14.033040,0,-1,0
user_02920,12,96.19999999999999,12,1,1,0,3,0,1,3,1,0,1,0,0,2,0,0,0,0,1,1,0,fuentespatrick@example.org,Ryan,Gray,36.0,Male,USA,New Jersey,West Nicolebury,Premium,2024-01-04,True,21.94,Gaming Console,3.0,2022-08-10 23:10:59.441486,0,-1,0
user_02921,12,42.163636363636364,11,3,1,3,0,0,1,1,1,0,0,1,1,0,0,1,0,1,2,2,0,josephsoto@example.net,Alexis,Tucker,42.0,Unknown,Canada,Alberta,Dayport,Standard,2022-11-21,True,12.57,Tablet,4.0,2022-11-19 03:36:14.289208,0,-1,0
user_02922,15,67.09285714285714,14,0,0,0,0,0,2,0,1,0,0,0,1,3,1,2,0,4,2,2,1,amanda38@example.com,Patrick,Sosa,35.0,Male,Canada,Manitoba,New Phillip,Premium,2025-02-13,True,8.86,Desktop,2.0,2024-03-11 09:19:23.189933,0,-1,0
user_02923,10,84.84444444444445,10,1,0,0,1,1,0,0,2,2,1,0,0,0,1,1,1,0,0,1,0,reyesamber@example.net,Mia,Werner,24.0,Male,USA,Indiana,South Sarahport,Premium,2023-05-30,True,2.64,Smart TV,7.0,2022-08-06 14:00:53.675633,0,-1,0
user_02924,13,57.525,12,3,2,0,0,0,0,1,2,0,1,1,1,2,0,0,1,0,0,1,2,grayaaron@example.com,Emily,Hunt,25.0,Male,USA,Florida,East Brian,Premium+,2024-01-24,True,15.52,Mobile,1.0,2023-04-22 02:55:27.348248,0,-1,0
user_02925,10,54.480000000000004,9,1,3,0,2,0,1,1,0,0,0,0,0,0,0,0,5,0,0,2,1,nwhite@example.com,Marissa,Brown,24.0,Female,Canada,New Brunswick,Lake Paul,Premium,2023-07-31,True,43.12,Smart TV,2.0,2023-05-15 08:36:36.609851,0,-1,0
user_02926,20,87.89999999999999,18,1,3,0,0,3,2,0,0,1,3,2,3,0,3,0,0,2,3,3,1,jason22@example.com,Jorge,Williams,17.0,Male,USA,Tennessee,New Taylor,Premium,2024-11-21,True,33.91,Mobile,1.0,2022-11-16 20:41:21.403676,0,-1,0
user_02927,11,46.654545454545456,11,1,1,1,1,1,0,0,0,1,2,0,1,1,0,1,0,0,0,1,3,aphillips@example.org,Madison,Bishop,6.0,Male,USA,California,South Jonathan,Basic,2024-09-07,True,6.13,Laptop,2.0,2023-05-13 03:59:34.124069,1,-1,1
